"id","downpmt","pmttype","use","age","gender","default"
"12968",150,4,4,27,"Female",0
"12969",75,4,3,35,"Male",0
"12970",25,4,0,31,"Male",0
"12971",5,3,6,33,"Male",0
"12972",27,4,1,26,"Female",0
"12973",100,4,1,23,"Female",0
"12976",175,1,0,39,"Female",0
"12977",50,3,8,38,"Male",0
"12978",447,5,0,3,"Female",0
"12980",255,1,0,41,"Female",0
"12981",5,1,0,30,"Female",0
"12982",250,5,0,33,"Female",0
"12983",150,4,6,35,"Male",0
"12984",10,3,0,26,"Male",0
"12986",100,4,0,25,"Female",0
"12987",100,5,6,25,"Male",0
"12988",1348,1,6,33,"Female",0
"12989",1895,1,1,0,"Male",0
"12990",100,4,1,29,"Female",0
"12991",5,4,0,51,"Male",0
"12992",30,4,0,0,"Female",0
"12993",149,1,6,55,"Male",0
"12995",442,1,0,36,"Female",0
"12997",100,5,6,23,"Male",0
"12998",300,5,4,50,"Male",0
"12999",50,4,0,45,"Male",0
"13001",5,4,6,31,"Female",0
"13002",25,1,1,23,"Female",0
"13003",100,5,3,21,"Female",0
"13004",998,1,2,26,"Female",0
"13005",75,1,6,35,"Male",0
"13006",150,1,3,36,"Male",0
"13007",149,1,0,40,"Male",0
"13008",100,4,1,43,"Female",0
"13009",25,1,0,30,"Female",0
"13010",150,4,1,20,"Female",0
"13011",1048,1,4,27,"Male",0
"13012",44,1,1,0,"Male",0
"13013",449,1,3,41,"Female",0
"13015",0,4,0,26,"Male",0
"13016",0,5,0,30,"Male",0
"13017",150,4,3,31,"Female",0
"13018",250,5,0,64,"Female",0
"13019",150,1,0,25,"Male",0
"13020",300,1,0,40,"Female",0
"13021",100,5,4,47,"Male",0
"13023",5,4,0,23,"Female",0
"13025",150,5,0,28,"Male",0
"13026",1178,1,3,36,"Female",0
"13027",19,1,7,46,"Male",0
"13028",50,3,1,25,"Female",0
"13029",1826,1,0,64,"Male",0
"13031",100,4,1,35,"Male",0
"13032",19,5,6,25,"Female",0
"13033",50,5,3,22,"Female",0
"13034",100,4,0,53,"Male",0
"13035",200,5,0,34,"Male",0
"13036",250,5,7,27,"Male",0
"13037",100,4,5,31,"Male",0
"13038",594.29,1,0,31,"Male",0
"13039",19,3,0,46,"Female",0
"13040",151,5,6,25,"Female",0
"13041",150,5,1,50,"Male",0
"13042",540.17,3,3,56,"Female",0
"13043",150,4,5,51,"Female",0
"13044",426.93,1,1,25,"Female",0
"13045",175,4,0,34,"Male",0
"13046",115,1,6,25,"Female",0
"13047",200,1,0,32,"Female",0
"13048",200,1,0,39,"Female",0
"13049",480.43,1,1,41,"Male",0
"13050",426.93,1,0,32,"Female",0
"13051",266.43,1,0,57,"Male",0
"13053",100,3,1,20,"Male",0
"13054",250,5,0,38,"Female",0
"13055",779,5,6,36,"Male",0
"13056",150,3,2,24,"Female",0
"13057",0,5,0,36,"Female",0
"13058",200,5,4,61,"Female",0
"13059",489,5,1,46,"Female",0
"13060",100,3,6,24,"Female",0
"13061",150,5,6,25,"Male",0
"13062",400,5,0,34,"Male",0
"13063",75,5,1,51,"Female",0
"13064",19,5,0,25,"Female",0
"13066",100,5,0,28,"Male",0
"13067",150,3,0,24,"Male",0
"13068",150,1,0,25,"Male",0
"13069",300,3,0,33,"Male",0
"13070",450,1,0,48,"Female",0
"13071",5,4,5,41,"Female",0
"13072",100,1,1,21,"Male",0
"13073",5,3,4,27,"Male",0
"13074",300,5,0,32,"Male",0
"13076",225,5,0,28,"Male",0
"13077",150,3,1,30,"Female",0
"13078",100,1,0,24,"Male",0
"13079",250,5,0,40,"Male",0
"13080",500,1,1,28,"Male",0
"13081",560.56,1,1,20,"Female",0
"13082",100,5,0,21,"Male",0
"13084",499,1,1,28,"Female",0
"13085",125,1,0,37,"Female",0
"13086",100,4,4,37,"Female",0
"13087",5,4,0,25,"Female",0
"13088",75,5,0,25,"Female",0
"13089",65,1,0,19,"Male",0
"13090",150,1,4,59,"Male",0
"13091",19,3,0,25,"Male",0
"13092",33,4,1,28,"Female",0
"13093",19,4,0,49,"Female",0
"13094",1048,1,2,30,"Female",0
"13095",25,4,0,42,"Male",0
"13096",50,4,0,45,"Male",0
"13097",149,1,1,24,"Male",0
"13098",75,1,3,22,"Female",0
"13099",150,4,0,16,"Male",0
"13100",100,3,0,24,"Male",0
"13101",150,4,1,26,"Female",0
"13102",50,4,0,44,"Female",0
"13103",25,3,1,23,"Male",0
"13104",150,4,5,38,"Male",0
"13105",0,5,0,46,"Male",0
"13106",1545.12,1,1,30,"Female",0
"13107",5,4,0,37,"Male",0
"13108",369.85,1,3,41,"Male",0
"13109",100,3,0,0,"Female",0
"13110",249,1,5,31,"Female",0
"13111",349,1,6,43,"Female",0
"13113",50,1,1,48,"Female",0
"13114",40,1,4,22,"Male",0
"13115",50,3,0,23,"Female",0
"13116",100,5,4,28,"Female",0
"13117",75,4,1,34,"Male",0
"13118",489,5,0,56,"Female",0
"13119",19,4,0,25,"Female",0
"13120",50,4,0,22,"Male",0
"13121",5,4,1,23,"Female",0
"13122",499,3,0,46,"Female",0
"13123",5,3,6,24,"Female",0
"13124",75,5,2,4,"Female",0
"13125",75,5,0,4,"Female",0
"13126",1,3,0,50,"Male",0
"13127",75,1,3,23,"Male",0
"13128",43,3,6,43,"Male",0
"13129",275,5,0,2,"Male",0
"13130",125,5,3,2,"Male",0
"13132",50,4,1,25,"Male",0
"13133",19,1,6,37,"Male",0
"13134",64,3,0,2,"Female",0
"13135",125,3,0,22,"Male",0
"13136",100,5,4,29,"Male",0
"13137",19,5,7,23,"Male",0
"13138",75,3,0,23,"Male",0
"13139",100,5,0,39,"Female",0
"13142",300,5,1,54,"Male",0
"13143",100,4,1,48,"Female",0
"13144",1328,1,0,31,"Female",0
"13145",75,5,3,36,"Male",0
"13146",20,1,1,36,"Male",0
"13147",325,1,5,53,"Male",0
"13148",19,3,0,59,"Male",0
"13149",75,1,6,20,"Male",0
"13150",50,1,1,24,"Male",0
"13151",43,1,5,23,"Male",0
"13152",150,5,3,35,"Female",0
"13153",150,4,3,43,"Male",0
"13154",150,3,0,30,"Male",0
"13155",50,1,0,29,"Male",0
"13156",275,4,6,26,"Male",0
"13157",75,1,0,25,"Female",0
"13158",100,4,5,0,"Male",0
"13159",30,4,3,37,"Male",0
"13161",50,3,1,33,"Male",0
"13162",30,3,1,24,"Female",0
"13163",75,4,1,61,"Female",0
"13164",10,4,0,23,"Female",0
"13165",100,5,2,30,"Female",0
"13166",50,1,3,21,"Male",0
"13167",508.56,1,6,24,"Male",0
"13168",862.16,1,3,37,"Female",0
"13169",100,5,6,26,"Male",0
"13170",100,5,6,24,"Female",0
"13171",50,3,1,21,"Female",0
"13172",50,4,1,30,"Male",0
"13173",75,1,5,27,"Female",0
"13174",25,3,0,53,"Female",0
"13175",35,1,7,46,"Female",0
"13176",200,5,4,0,"Female",0
"13177",0,5,3,43,"Female",0
"13178",5,5,1,21,"Male",0
"13179",25,1,6,21,"Male",0
"13180",100,4,0,36,"Male",0
"13181",50,1,0,31,"Male",0
"13182",150,1,6,30,"Female",0
"13183",151,4,8,59,"Male",0
"13184",100,5,1,34,"Male",0
"13185",200,3,0,28,"Female",0
"13186",150,5,0,44,"Male",0
"13187",150,1,0,23,"Male",0
"13188",1,3,3,25,"Female",0
"13189",75,5,0,42,"Female",0
"13190",100,4,6,38,"Male",0
"13191",225,5,6,22,"Male",0
"13192",85,1,1,25,"Male",0
"13193",150,3,1,25,"Male",0
"13194",100,5,0,24,"Female",0
"13195",2158,1,1,40,"Female",0
"13196",150,5,0,33,"Female",0
"13198",100,4,0,73,"Female",0
"13199",100,4,1,19,"Female",0
"13200",0.01,1,0,17,"Female",0
"13201",1035.84,1,0,4,"Female",0
"13202",776.88,1,1,2,"Female",0
"13203",0.01,1,1,18,"Male",0
"13204",20,1,6,21,"Male",0
"13206",50,4,0,31,"Male",0
"13207",250,5,6,43,"Female",0
"13208",5,1,3,32,"Female",0
"13209",50,1,0,78,"Male",0
"13210",175,4,1,36,"Female",0
"13211",30,3,2,37,"Female",0
"13212",499,1,0,56,"Male",0
"13213",325,1,3,0,"Female",0
"13214",125,5,1,33,"Female",0
"13215",250,1,1,41,"Female",0
"13216",19,5,3,31,"Male",0
"13217",100,5,0,23,"Male",0
"13219",300,4,1,35,"Female",0
"13220",75,1,3,24,"Male",0
"13221",125,5,0,29,"Male",0
"13222",1216.88,1,1,2,"Female",0
"13223",100,5,1,24,"Female",0
"13224",19,4,6,29,"Female",0
"13225",40,5,6,36,"Male",0
"13227",400,4,4,4,"Male",0
"13228",1414.32,1,0,31,"Male",0
"13229",51,4,1,22,"Male",0
"13231",175,4,3,40,"Female",0
"13233",1042.64,1,0,40,"Male",0
"13234",51,1,0,27,"Male",0
"13235",25,1,0,28,"Male",0
"13236",175,1,0,25,"Female",0
"13237",26,1,0,33,"Male",0
"13238",19,4,0,42,"Male",0
"13239",65,1,0,23,"Female",0
"13240",50,5,0,64,"Male",0
"13241",200,4,0,42,"Male",0
"13242",25,1,0,31,"Male",0
"13243",149,1,1,21,"Male",0
"13245",75,4,1,28,"Male",0
"13246",75,4,6,49,"Female",0
"13248",100,5,5,31,"Female",0
"13249",75,1,0,44,"Female",0
"13250",489,1,5,39,"Female",0
"13251",149,1,7,27,"Male",0
"13252",150,5,1,31,"Male",0
"13253",150,5,8,24,"Male",0
"13254",50,4,0,32,"Male",0
"13255",35,1,0,26,"Female",0
"13256",100,4,1,47,"Female",0
"13257",100,4,1,21,"Male",0
"13258",499,1,1,25,"Female",0
"13259",25,4,1,48,"Female",0
"13260",75,3,0,35,"Female",0
"13261",5,5,0,28,"Male",0
"13262",190,4,0,24,"Female",0
"13263",5,4,0,38,"Female",0
"13264",100,5,6,22,"Female",0
"13265",150,5,1,37,"Male",0
"13266",150,4,0,34,"Male",0
"13267",439,1,7,20,"Female",0
"13268",100,3,0,37,"Female",0
"13269",349,1,6,79,"Female",0
"13270",19,4,0,32,"Female",0
"13271",100,1,1,30,"Female",0
"13272",100,5,6,24,"Male",0
"13273",150,3,0,24,"Male",0
"13274",50,3,1,4,"Male",0
"13275",150,4,1,24,"Female",0
"13276",64,1,0,21,"Female",0
"13277",100,1,1,25,"Female",0
"13278",200,4,1,23,"Female",0
"13279",19,3,0,28,"Female",0
"13280",100,5,1,24,"Male",0
"13281",799,1,2,21,"Female",0
"13282",38,4,0,37,"Female",0
"13283",25,1,0,30,"Male",0
"13284",799,1,0,43,"Male",0
"13285",50,4,1,22,"Male",0
"13286",200,5,1,0,"Male",0
"13287",250,5,7,42,"Female",0
"13288",0,4,0,30,"Male",0
"13289",25,4,0,27,"Female",0
"13290",275,5,4,27,"Female",0
"13291",500,3,0,37,"Female",0
"13292",539,1,1,18,"Female",0
"13293",75,1,0,19,"Female",0
"13294",125,5,1,27,"Female",0
"13295",100,3,0,38,"Female",0
"13296",100,4,7,39,"Female",0
"13297",19,1,1,29,"Female",0
"13299",50,1,0,49,"Female",0
"13300",100,4,0,31,"Female",0
"13301",19,3,6,45,"Male",0
"13302",50,1,0,42,"Male",0
"13303",50,5,1,31,"Male",0
"13304",100,5,0,47,"Female",0
"13305",39,1,0,33,"Male",0
"13306",300,4,6,41,"Female",0
"13307",100,1,6,26,"Male",0
"13308",75,3,0,37,"Male",0
"13309",35,1,0,21,"Female",0
"13310",75,4,0,54,"Female",0
"13311",50,5,0,61,"Female",0
"13313",1368.43,1,0,20,"Male",0
"13314",75,1,3,19,"Female",0
"13315",40,4,6,58,"Female",0
"13316",150,5,4,35,"Male",0
"13317",141.9,1,0,30,"Female",0
"13318",100,1,6,35,"Female",0
"13319",150,5,0,50,"Male",0
"13320",300,3,0,23,"Male",0
"13321",100,4,4,26,"Male",0
"13323",100,4,2,22,"Female",0
"13324",50,5,0,32,"Female",0
"13325",5,5,5,47,"Male",0
"13326",1048,1,0,37,"Female",0
"13327",30,1,0,37,"Male",0
"13328",799,1,0,27,"Female",0
"13329",1048,1,0,64,"Female",0
"13330",50,1,0,37,"Male",0
"13331",200,5,7,38,"Male",0
"13332",300,3,1,27,"Female",0
"13333",200,3,6,28,"Female",0
"13334",813,1,3,4,"Female",0
"13335",50,4,0,28,"Male",0
"13337",150,5,3,24,"Female",0
"13338",50,3,6,23,"Male",0
"13339",1191.99,1,0,2,"Female",0
"13340",250,3,0,42,"Female",0
"13341",150,5,1,26,"Female",0
"13342",250,5,0,35,"Female",0
"13343",30,4,1,2,"Female",0
"13344",175,5,6,29,"Female",0
"13345",150,5,4,41,"Male",0
"13346",19,1,0,36,"Female",0
"13347",300,5,0,39,"Female",0
"13349",125,4,0,24,"Female",0
"13350",250,4,3,37,"Male",0
"13351",200,4,0,25,"Male",0
"13352",325,4,5,0,"Female",0
"13353",105,4,0,24,"Female",0
"13354",105,4,1,23,"Male",0
"13355",100,3,0,15,"Male",0
"13357",125,4,7,28,"Male",0
"13358",5,5,0,0,"Female",0
"13359",75,4,6,21,"Male",0
"13360",100,4,1,21,"Female",0
"13362",150,5,0,53,"Male",0
"13363",100,4,0,30,"Male",0
"13364",69,3,0,21,"Female",0
"13365",125,1,0,17,"Male",0
"13366",5,3,0,0,"Male",0
"13367",100,5,0,59,"Female",0
"13368",390,1,0,34,"Male",0
"13369",150,4,0,26,"Female",0
"13370",125,5,0,18,"Female",0
"13371",75,4,4,24,"Female",0
"13372",100,4,0,41,"Female",0
"13373",5,4,0,25,"Male",0
"13374",244.5,1,6,55,"Female",0
"13375",200,1,1,23,"Male",0
"13376",150,1,4,2,"Male",0
"13377",500,5,0,43,"Female",0
"13378",150,3,3,24,"Female",0
"13379",100,1,0,54,"Male",0
"13380",50,1,1,29,"Male",0
"13381",75,4,1,44,"Male",0
"13382",100,5,5,15,"Male",0
"13383",150,5,3,45,"Female",0
"13384",5,5,3,33,"Male",0
"13385",100,5,0,2,"Female",0
"13386",250,3,3,29,"Male",0
"13387",150,1,0,21,"Female",0
"13388",301,5,3,42,"Female",0
"13389",150,5,0,34,"Female",0
"13390",75,4,0,36,"Male",0
"13391",25,1,0,19,"Male",0
"13392",75,4,3,33,"Male",0
"13393",150,1,5,38,"Male",0
"13394",300,5,1,19,"Female",0
"13395",75,3,0,38,"Female",0
"13396",150,1,1,52,"Female",0
"13397",150,4,0,23,"Female",0
"13398",200,4,6,49,"Female",0
"13399",25,1,6,39,"Female",0
"13400",150,4,1,24,"Female",0
"13401",150,4,0,25,"Male",0
"13402",125,4,1,22,"Female",0
"13403",150,5,0,24,"Female",0
"13404",100,4,0,36,"Female",0
"13405",50,3,5,22,"Male",0
"13406",5,3,0,20,"Female",0
"13407",200,4,1,0,"Female",0
"13408",150,3,6,30,"Female",0
"13409",25,1,6,23,"Male",0
"13410",19,4,1,25,"Female",0
"13411",50,4,0,27,"Female",0
"13412",100,4,7,40,"Female",0
"13413",125,3,1,3,"Male",0
"13414",50,5,0,39,"Male",0
"13415",100,4,1,28,"Female",0
"13416",275,1,6,23,"Female",0
"13417",100,5,4,2,"Female",0
"13418",75,5,3,30,"Female",0
"13419",75,5,1,22,"Female",0
"13420",25,4,7,3,"Male",0
"13421",175,4,1,37,"Female",0
"13422",658.96,5,0,31,"Female",0
"13423",300,5,4,26,"Male",0
"13424",154.96,1,6,40,"Female",0
"13425",508.56,3,5,46,"Male",0
"13426",154.96,1,0,30,"Male",0
"13427",1174.16,1,0,23,"Male",0
"13428",100,1,4,3,"Female",0
"13429",250,5,2,29,"Female",0
"13430",300,5,0,48,"Female",0
"13431",250,5,0,46,"Male",0
"13433",275,5,1,30,"Male",0
"13434",150,3,3,49,"Male",0
"13435",1692.08,1,3,18,"Female",0
"13436",250,5,1,62,"Male",0
"13437",100,3,7,44,"Male",0
"13438",19,4,0,28,"Female",0
"13439",19,4,0,25,"Male",0
"13440",50,1,0,26,"Female",0
"13441",249,1,0,32,"Female",0
"13442",659,1,0,58,"Female",0
"13443",175,5,3,41,"Male",0
"13444",100,3,3,22,"Male",0
"13445",150,1,6,21,"Male",0
"13447",100,5,1,24,"Female",0
"13448",100,1,3,28,"Female",0
"13449",50,4,1,29,"Female",0
"13450",250,4,1,3,"Female",0
"13451",419,1,0,27,"Female",0
"13452",100,5,1,24,"Male",0
"13453",30,1,5,20,"Male",0
"13454",50,1,1,26,"Male",0
"13455",1178,1,4,2,"Female",0
"13457",100,5,0,22,"Female",0
"13458",27,1,0,20,"Female",0
"13459",100,5,4,22,"Male",0
"13460",50,5,1,24,"Male",0
"13461",100,4,7,2,"Female",0
"13462",249,1,1,34,"Male",0
"13463",20,3,1,21,"Male",0
"13464",150,4,3,22,"Male",0
"13465",100,3,1,20,"Female",0
"13466",799,1,0,68,"Male",0
"13467",20,1,4,31,"Female",0
"13468",25,1,0,26,"Female",0
"13469",799,1,0,54,"Female",0
"13470",1048,1,0,26,"Female",0
"13471",100,4,0,25,"Female",0
"13472",250,4,1,41,"Female",0
"13473",0,5,6,34,"Female",0
"13474",50,1,3,25,"Male",0
"13475",1546,1,0,0,"Male",0
"13476",55,3,1,28,"Female",0
"13477",1148,1,2,38,"Male",0
"13478",0,4,0,39,"Female",0
"13479",75,3,0,23,"Female",0
"13480",1148,1,6,65,"Male",0
"13481",5,4,0,35,"Female",0
"13483",19,4,7,28,"Male",0
"13484",75,4,1,49,"Male",0
"13485",125,4,7,31,"Male",0
"13486",50,3,0,36,"Male",0
"13487",249,1,0,0,"Female",0
"13488",63,1,0,20,"Male",0
"13489",5,4,3,20,"Male",0
"13490",50,1,0,23,"Male",0
"13491",24,4,0,26,"Female",0
"13492",5,4,1,19,"Male",0
"13493",19,4,1,29,"Female",0
"13494",100,4,1,26,"Female",0
"13495",499,1,1,44,"Male",0
"13496",100,4,0,28,"Male",0
"13497",2216.62,1,0,16,"Male",0
"13498",150,1,7,24,"Male",0
"13499",100,4,1,29,"Male",0
"13500",268.71,1,0,28,"Male",0
"13501",200,5,1,45,"Male",0
"13502",150,4,4,23,"Female",0
"13503",19,4,0,42,"Male",0
"13504",79,3,0,23,"Male",0
"13505",75,3,0,34,"Female",0
"13506",100,4,0,21,"Female",0
"13507",25,3,1,28,"Male",0
"13508",100,5,0,53,"Female",0
"13509",27,1,3,29,"Female",0
"13510",150,5,6,36,"Female",0
"13512",100,4,5,43,"Male",0
"13513",479,1,8,59,"Male",0
"13514",25,1,1,20,"Female",0
"13515",150,5,0,30,"Male",0
"13516",80,3,0,23,"Female",0
"13518",125,4,0,45,"Female",0
"13519",100,3,4,2,"Male",0
"13520",100,5,0,3,"Female",0
"13521",100,4,5,28,"Male",0
"13523",173.6,5,0,4,"Male",0
"13524",158.69,1,6,30,"Male",0
"13526",51,3,0,37,"Female",0
"13527",100,5,7,18,"Male",0
"13528",0,1,1,28,"Male",0
"13530",150,5,1,29,"Female",0
"13531",100,3,6,32,"Female",0
"13532",75,4,0,29,"Female",0
"13533",175,4,0,22,"Female",0
"13534",5,1,1,28,"Female",0
"13535",269.54,1,1,0,"Female",0
"13536",19,4,4,49,"Female",0
"13537",65,1,0,0,"Female",0
"13538",100,3,0,0,"Male",0
"13539",100,4,6,39,"Male",0
"13540",100,4,0,15,"Female",0
"13541",75,4,1,25,"Female",0
"13542",100,4,1,15,"Male",0
"13543",75,5,5,30,"Male",0
"13544",25,3,3,26,"Male",0
"13545",80,4,0,22,"Male",0
"13546",1459.21,1,1,31,"Female",0
"13547",75,1,0,30,"Male",0
"13548",150,4,3,15,"Male",0
"13549",50,4,1,22,"Male",0
"13550",5,5,7,25,"Male",0
"13551",125,4,7,57,"Female",0
"13552",25,4,3,21,"Female",0
"13553",175,4,3,29,"Female",0
"13554",225,4,0,39,"Female",0
"13555",225,4,0,0,"Female",0
"13556",150,4,0,34,"Female",0
"13557",250,5,0,44,"Female",0
"13558",150,3,1,0,"Female",0
"13559",39,1,0,19,"Female",0
"13560",300,4,1,28,"Male",0
"13561",75,5,0,39,"Male",0
"13562",150,5,4,26,"Male",0
"13563",19,5,0,32,"Male",0
"13564",898,1,0,32,"Female",0
"13565",429,1,1,23,"Female",0
"13566",38,4,0,25,"Male",0
"13567",100,4,8,24,"Male",0
"13568",50,1,1,24,"Male",0
"13569",799,1,7,29,"Female",0
"13572",5,4,0,24,"Female",0
"13573",50,4,1,34,"Male",0
"13575",30,4,0,43,"Female",0
"13576",150,4,7,44,"Male",0
"13577",100,5,0,48,"Female",0
"13579",150,1,1,20,"Male",0
"13580",250,5,0,25,"Male",0
"13581",170,4,0,21,"Male",0
"13582",20,3,7,26,"Male",0
"13583",75,5,1,2,"Female",0
"13584",275,5,0,64,"Male",0
"13585",1,4,1,23,"Female",0
"13586",300,3,0,30,"Male",0
"13587",20,5,4,50,"Female",0
"13588",100,3,1,21,"Male",0
"13589",27,1,7,0,"Male",0
"13590",20,4,0,24,"Male",0
"13591",552.74,1,0,33,"Male",0
"13592",25,4,1,26,"Male",0
"13593",760.41,1,0,17,"Male",0
"13594",80,4,0,19,"Female",0
"13595",34,4,5,40,"Female",0
"13596",100,1,0,0,"Male",0
"13597",265.19,1,0,0,"Female",0
"13598",530.37,1,0,0,"Male",0
"13599",40,1,0,27,"Male",0
"13600",50,1,3,19,"Female",0
"13601",150,5,1,40,"Female",0
"13602",150,5,0,0,"Female",0
"13603",150,4,0,21,"Female",0
"13604",75,4,2,26,"Male",0
"13605",20,5,3,22,"Male",0
"13606",100,1,4,17,"Male",0
"13607",1228.36,1,7,3,"Female",0
"13608",100,4,0,28,"Female",0
"13609",1442.36,1,1,47,"Male",0
"13610",100,5,4,49,"Male",0
"13611",25,3,6,37,"Male",0
"13612",300,3,1,21,"Male",0
"13613",586.36,3,4,2,"Female",0
"13614",75,4,1,39,"Female",0
"13615",100,5,5,45,"Male",0
"13616",30,3,2,46,"Female",0
"13617",0,5,5,22,"Male",0
"13618",150,3,8,46,"Male",0
"13620",200,1,1,33,"Female",0
"13622",100,1,6,25,"Male",0
"13623",50,1,5,20,"Male",0
"13624",446.16,1,0,40,"Male",0
"13625",175,5,1,40,"Female",0
"13626",450,5,4,37,"Male",0
"13627",50,5,0,22,"Female",0
"13628",100,5,0,2,"Male",0
"13629",2016.54,1,1,2,"Male",0
"13630",1048,1,1,34,"Female",0
"13631",1297,1,6,35,"Female",0
"13632",19,4,4,25,"Male",0
"13633",149,1,3,31,"Male",0
"13634",249.5,4,0,29,"Male",0
"13635",5,4,1,23,"Female",0
"13636",1048,1,5,54,"Female",0
"13637",1048,1,0,35,"Male",0
"13638",20,4,0,23,"Male",0
"13639",200,5,3,49,"Male",0
"13640",1138,1,0,28,"Female",0
"13641",50,5,0,25,"Male",0
"13643",250,5,3,25,"Female",0
"13644",449,1,1,0,"Female",0
"13645",100,1,4,0,"Female",0
"13646",150,1,7,44,"Male",0
"13647",75,4,1,30,"Female",0
"13648",200,5,5,42,"Male",0
"13649",489,1,0,19,"Female",0
"13650",150,1,1,35,"Male",0
"13651",25,1,5,29,"Male",0
"13652",150,5,3,21,"Female",0
"13653",20,1,0,39,"Female",0
"13654",489,1,1,28,"Male",0
"13655",25,4,1,18,"Female",0
"13656",67,1,2,33,"Female",0
"13657",150,4,1,21,"Female",0
"13658",200,4,0,29,"Female",0
"13659",100,3,0,45,"Female",0
"13660",50,5,3,42,"Male",0
"13661",200,5,1,24,"Female",0
"13662",250,5,0,27,"Female",0
"13663",50,5,6,29,"Female",0
"13664",100,5,0,3,"Female",0
"13665",100,5,0,39,"Female",0
"13666",100,5,0,37,"Male",0
"13667",25,1,0,41,"Male",0
"13668",150,3,8,20,"Male",0
"13669",100,5,0,0,"Female",0
"13670",199,1,1,0,"Female",0
"13671",5,1,6,40,"Male",0
"13672",150,3,0,36,"Male",0
"13673",125,4,4,51,"Female",0
"13674",75,3,5,43,"Female",0
"13675",26,5,1,18,"Female",0
"13676",26,4,0,25,"Male",0
"13677",26,3,7,61,"Female",0
"13678",26,1,0,22,"Male",0
"13679",100,4,6,61,"Male",0
"13681",250,5,5,0,"Male",0
"13682",249,1,3,0,"Male",0
"13683",150,5,1,26,"Male",0
"13684",75,1,0,28,"Male",0
"13685",150,5,1,20,"Female",0
"13686",175,5,5,0,"Female",0
"13687",75,5,2,41,"Female",0
"13688",150,4,0,29,"Female",0
"13689",150,5,0,26,"Female",0
"13691",150,1,3,24,"Male",0
"13692",587.43,1,0,25,"Female",0
"13693",150,5,0,30,"Male",0
"13694",587.43,1,0,26,"Male",0
"13695",100,4,0,24,"Female",0
"13696",425.86,1,4,3,"Female",0
"13697",5,5,0,17,"Male",0
"13698",75,3,1,25,"Female",0
"13699",75,4,6,28,"Male",0
"13701",100,1,1,39,"Female",0
"13702",50,4,8,33,"Male",0
"13704",75,4,1,20,"Female",0
"13705",499,1,1,30,"Male",0
"13706",150,5,5,30,"Female",0
"13707",32,3,3,33,"Male",0
"13708",75,5,4,29,"Female",0
"13709",25,5,5,26,"Male",0
"13710",199,5,6,0,"Male",0
"13711",799.2,1,6,23,"Female",0
"13712",249,1,0,0,"Male",0
"13713",149,4,7,26,"Female",0
"13714",75,3,6,32,"Female",0
"13715",299,1,1,41,"Female",0
"13716",75,3,1,35,"Female",0
"13717",299,1,8,41,"Male",0
"13719",250,5,4,25,"Male",0
"13720",99,1,4,33,"Female",0
"13721",499,1,1,50,"Female",0
"13722",299,1,1,31,"Female",0
"13723",50,5,3,32,"Male",0
"13724",100,5,1,51,"Female",0
"13725",100,5,7,37,"Female",0
"13726",100,1,0,27,"Female",0
"13727",200,4,0,27,"Female",0
"13728",30,5,1,29,"Female",0
"13729",40,4,0,31,"Female",0
"13730",75,5,6,50,"Male",0
"13731",100,4,1,22,"Male",0
"13732",150,1,0,21,"Female",0
"13733",150,3,0,23,"Female",0
"13734",150,5,1,28,"Male",0
"13735",245,1,0,54,"Female",0
"13736",50,1,0,29,"Male",0
"13737",150,3,0,38,"Male",0
"13738",100,3,1,33,"Female",0
"13739",275,4,0,32,"Female",0
"13740",75,5,3,26,"Male",0
"13741",199,1,7,0,"Male",0
"13742",100,4,3,39,"Male",0
"13743",25,1,0,21,"Female",0
"13744",50,4,6,28,"Male",0
"13746",100,5,5,26,"Male",0
"13747",100,4,6,33,"Male",0
"13748",31,3,3,22,"Female",0
"13749",149,5,0,42,"Male",0
"13750",50,1,0,33,"Female",0
"13751",100,4,1,21,"Female",0
"13752",250,3,0,26,"Male",0
"13753",66,1,6,43,"Male",0
"13754",175,1,0,0,"Female",0
"13755",439,1,1,40,"Male",0
"13756",19,5,0,22,"Male",0
"13757",100,1,6,43,"Male",0
"13760",150,5,1,41,"Male",0
"13761",263.49,5,6,37,"Male",0
"13762",75,5,1,25,"Female",0
"13763",5,1,0,56,"Female",0
"13764",19,4,1,21,"Female",0
"13765",150,5,1,52,"Female",0
"13766",100,4,0,42,"Female",0
"13767",25,3,3,25,"Male",0
"13768",1,5,7,66,"Female",0
"13769",100,3,0,3,"Female",0
"13770",100,4,1,45,"Male",0
"13771",25,4,0,27,"Female",0
"13772",1029,1,1,46,"Male",0
"13774",50,4,0,50,"Male",0
"13775",250,5,0,28,"Female",0
"13776",5,4,7,34,"Male",0
"13777",75,4,0,30,"Male",0
"13778",100,5,7,29,"Male",0
"13779",75,5,3,25,"Female",0
"13780",250,4,5,34,"Female",0
"13781",349,1,1,35,"Female",0
"13782",150,5,0,28,"Female",0
"13783",1967.52,1,0,46,"Female",0
"13784",19,4,0,30,"Female",0
"13785",1215.42,1,0,52,"Female",0
"13786",1215.42,1,0,51,"Male",0
"13787",300,4,0,29,"Male",0
"13788",175,4,0,40,"Male",0
"13789",44,1,0,55,"Male",0
"13790",50,5,0,65,"Female",0
"13791",100,5,0,34,"Male",0
"13792",268.3,1,1,0,"Female",0
"13793",175,4,1,53,"Female",0
"13794",125,4,0,0,"Female",0
"13795",50,4,7,30,"Male",0
